STATION_NAME,DATE,PRCP
ARLINGTON 0.3 E VA US,20140225,0
ARLINGTON 0.3 E VA US,20140226,23
ARLINGTON 0.3 E VA US,20140227,15
ARLINGTON 0.3 E VA US,20140228,0
ARLINGTON 0.3 E VA US,20140301,0
ARLINGTON 0.3 E VA US,20140302,0
ARLINGTON 0.3 E VA US,20140303,163
ARLINGTON 0.3 E VA US,20140304,56
ARLINGTON 0.3 E VA US,20140305,0
ARLINGTON 0.3 E VA US,20140306,0
ARLINGTON 0.3 E VA US,20140307,0
ARLINGTON 0.3 E VA US,20140308,0
ARLINGTON 0.3 E VA US,20140309,0
ARLINGTON 0.3 E VA US,20140310,0
ARLINGTON 0.3 E VA US,20140311,0
ARLINGTON 0.3 E VA US,20140312,0
ARLINGTON 0.3 E VA US,20140313,13
ARLINGTON 0.3 E VA US,20140314,0
ARLINGTON 0.3 E VA US,20140315,0
ARLINGTON 0.3 E VA US,20140316,0
ARLINGTON 0.3 E VA US,20140317,152
ARLINGTON 0.3 E VA US,20140318,0
ARLINGTON 0.3 E VA US,20140319,0
ARLINGTON 0.3 E VA US,20140320,74
ARLINGTON 0.3 E VA US,20140321,0
ARLINGTON 0.3 E VA US,20140322,0
ARLINGTON 0.3 E VA US,20140323,0
ARLINGTON 0.3 E VA US,20140324,0
ARLINGTON 0.3 E VA US,20140325,0
ARLINGTON 0.3 E VA US,20140326,86
ARLINGTON 0.3 E VA US,20140327,0
ARLINGTON 0.3 E VA US,20140328,0
ARLINGTON 0.3 E VA US,20140329,10
ARLINGTON 0.3 E VA US,20140330,290
ARLINGTON 0.3 E VA US,20140331,221
ARLINGTON 0.3 E VA US,20140401,0
ARLINGTON 0.3 E VA US,20140402,0
ARLINGTON 0.3 E VA US,20140403,0
ARLINGTON 0.3 E VA US,20140404,0
ARLINGTON 0.3 E VA US,20140405,10
ARLINGTON 0.3 E VA US,20140406,0
ARLINGTON 0.3 E VA US,20140407,0
ARLINGTON 0.3 E VA US,20140408,135
ARLINGTON 0.3 E VA US,20140409,0
ARLINGTON 0.3 E VA US,20140410,0
ARLINGTON 0.3 E VA US,20140411,0
ARLINGTON 0.3 E VA US,20140412,0
ARLINGTON 0.3 E VA US,20140414,0
ARLINGTON 0.3 E VA US,20140415,5
ARLINGTON 0.3 E VA US,20140416,691
ARLINGTON 0.3 E VA US,20140417,0
ARLINGTON 0.3 E VA US,20140418,0
ARLINGTON 0.3 E VA US,20140419,0
ARLINGTON 0.3 E VA US,20140420,0
ARLINGTON 0.3 E VA US,20140422,0
ARLINGTON 0.3 E VA US,20140423,8
ARLINGTON 0.3 E VA US,20140505,0
ARLINGTON 0.3 E VA US,20140506,127
ARLINGTON 0.3 E VA US,20140507,0
ARLINGTON 0.3 E VA US,20140508,46
ARLINGTON 0.3 E VA US,20140509,0
ARLINGTON 0.3 E VA US,20140510,0
ARLINGTON 0.3 E VA US,20140511,20
ARLINGTON 0.3 E VA US,20140512,0
ARLINGTON 0.3 E VA US,20140513,23
ARLINGTON 0.3 E VA US,20140514,0
ARLINGTON 0.3 E VA US,20140515,0
ARLINGTON 0.3 E VA US,20140516,635
ARLINGTON 0.3 E VA US,20140517,71
ARLINGTON 0.3 E VA US,20140518,0
ARLINGTON 0.3 E VA US,20140519,0
ARLINGTON 0.3 E VA US,20140520,0
ARLINGTON 0.3 E VA US,20140521,0
ARLINGTON 0.3 E VA US,20140522,53
ARLINGTON 0.3 E VA US,20140523,0
ARLINGTON 0.3 E VA US,20140524,0
ARLINGTON 0.3 E VA US,20140525,0
ARLINGTON 0.3 E VA US,20140526,0
ARLINGTON 0.3 E VA US,20140527,0
ARLINGTON 0.3 E VA US,20140528,249
ARLINGTON 0.3 E VA US,20140529,23
ARLINGTON 0.3 E VA US,20140530,104
ARLINGTON 0.3 E VA US,20140531,0
ARLINGTON 0.3 E VA US,20140601,0
ARLINGTON 0.3 E VA US,20140602,0
ARLINGTON 0.3 E VA US,20140603,0
ARLINGTON 0.3 E VA US,20140609,104
ARLINGTON 0.3 E VA US,20140610,3
ARLINGTON 0.3 E VA US,20140611,43
ARLINGTON 0.3 E VA US,20140612,145
ARLINGTON 0.3 E VA US,20140613,23
ARLINGTON 0.3 E VA US,20140614,74
ARLINGTON 0.3 E VA US,20140615,0
ARLINGTON 0.3 E VA US,20140616,0
ARLINGTON 0.3 E VA US,20140617,0
ARLINGTON 0.3 E VA US,20140625,0
ARLINGTON 0.3 E VA US,20140626,99
ARLINGTON 0.3 E VA US,20140627,3
ARLINGTON 0.3 E VA US,20140628,0
ARLINGTON 0.3 E VA US,20140629,0
ARLINGTON 0.3 E VA US,20140630,0
ARLINGTON 0.3 E VA US,20140701,0
ARLINGTON 0.3 E VA US,20140702,0
ARLINGTON 0.3 E VA US,20140703,13
ARLINGTON 0.3 E VA US,20140704,81
ARLINGTON 0.3 E VA US,20140705,0
ARLINGTON 0.3 E VA US,20140706,0
ARLINGTON 0.3 E VA US,20140707,0
ARLINGTON 0.3 E VA US,20140708,0
ARLINGTON 0.3 E VA US,20140709,107
ARLINGTON 0.3 E VA US,20140710,18
ARLINGTON 0.3 E VA US,20140711,236
ARLINGTON 0.3 E VA US,20140712,0
ARLINGTON 0.3 E VA US,20140713,0
ARLINGTON 0.3 E VA US,20140714,23
ARLINGTON 0.3 E VA US,20140715,193
ARLINGTON 0.3 E VA US,20140716,224
ARLINGTON 0.3 E VA US,20140717,3
ARLINGTON 0.3 E VA US,20140718,0
ARLINGTON 0.3 E VA US,20140730,0
ARLINGTON 0.3 E VA US,20140731,0
ARLINGTON 0.3 E VA US,20140801,0
ARLINGTON 0.3 E VA US,20140802,30
ARLINGTON 0.3 E VA US,20140803,3
ARLINGTON 0.3 E VA US,20140804,213
ARLINGTON 0.3 E VA US,20140805,0
ARLINGTON 0.3 E VA US,20140806,84
ARLINGTON 0.3 E VA US,20140807,0
ARLINGTON 0.3 E VA US,20140808,0
ARLINGTON 0.3 E VA US,20140809,0
ARLINGTON 0.3 E VA US,20140810,0
ARLINGTON 0.3 E VA US,20140811,0
ARLINGTON 0.3 E VA US,20140812,28
ARLINGTON 0.3 E VA US,20140813,599
ARLINGTON 0.3 E VA US,20140814,0
ARLINGTON 0.3 E VA US,20140815,0
ARLINGTON 0.3 E VA US,20140816,0
ARLINGTON 0.3 E VA US,20140817,0
ARLINGTON 0.3 E VA US,20140818,0
ARLINGTON 0.3 E VA US,20140820,0
ARLINGTON 0.3 E VA US,20140821,53
ARLINGTON 0.3 E VA US,20140822,8
ARLINGTON 0.3 E VA US,20140823,0
ARLINGTON 0.3 E VA US,20140824,84
ARLINGTON 0.3 E VA US,20140825,0
ARLINGTON 0.3 E VA US,20140826,0
ARLINGTON 0.3 E VA US,20140827,0
ARLINGTON 0.3 E VA US,20140828,0
ARLINGTON 0.3 E VA US,20140829,0
ARLINGTON 0.3 E VA US,20140830,0
ARLINGTON 0.3 E VA US,20140831,8
ARLINGTON 0.3 E VA US,20140901,124
ARLINGTON 0.3 E VA US,20140902,112
ARLINGTON 0.3 E VA US,20140903,84
ARLINGTON 0.3 E VA US,20140904,0
ARLINGTON 0.3 E VA US,20140905,0
ARLINGTON 0.3 E VA US,20140906,0
ARLINGTON 0.3 E VA US,20140907,46
ARLINGTON 0.3 E VA US,20140908,0
ARLINGTON 0.3 E VA US,20140909,0
ARLINGTON 0.3 E VA US,20140910,0
ARLINGTON 0.3 E VA US,20140911,0
ARLINGTON 0.3 E VA US,20140912,0
ARLINGTON 0.3 E VA US,20140913,0
ARLINGTON 0.3 E VA US,20140914,41
ARLINGTON 0.3 E VA US,20140915,0
ARLINGTON 0.3 E VA US,20140916,0
ARLINGTON 0.3 E VA US,20140917,0
ARLINGTON 0.3 E VA US,20140918,0
ARLINGTON 0.3 E VA US,20140919,0
ARLINGTON 0.3 E VA US,20140920,0
ARLINGTON 0.3 E VA US,20140921,0
ARLINGTON 0.3 E VA US,20140922,25
ARLINGTON 0.3 E VA US,20140928,0
ARLINGTON 0.3 E VA US,20140929,0
ARLINGTON 0.3 E VA US,20140930,0
ARLINGTON 0.3 E VA US,20141001,5
ARLINGTON 0.3 E VA US,20141002,8
ARLINGTON 0.3 E VA US,20141003,0
ARLINGTON 0.3 E VA US,20141004,30
ARLINGTON 0.3 E VA US,20141005,0
ARLINGTON 0.3 E VA US,20141006,0
ARLINGTON 0.3 E VA US,20141008,71
ARLINGTON 0.3 E VA US,20141009,0
ARLINGTON 0.3 E VA US,20141010,0
ARLINGTON 0.3 E VA US,20141011,89
ARLINGTON 0.3 E VA US,20141013,43
ARLINGTON 0.3 E VA US,20141014,28
ARLINGTON 0.3 E VA US,20141015,8
ARLINGTON 0.3 E VA US,20141016,437
ARLINGTON 0.3 E VA US,20141017,10
ARLINGTON 0.3 E VA US,20141018,0
ARLINGTON 0.3 E VA US,20141019,0
ARLINGTON 0.3 E VA US,20141020,0
ARLINGTON 0.3 E VA US,20141021,5
ARLINGTON 0.3 E VA US,20141022,109
ARLINGTON 0.3 E VA US,20141023,137
ARLINGTON 0.3 E VA US,20141024,0
ARLINGTON 0.3 E VA US,20141025,0
ARLINGTON 0.3 E VA US,20141026,0
ARLINGTON 0.3 E VA US,20141027,0
ARLINGTON 0.3 E VA US,20141028,0
ARLINGTON 0.3 E VA US,20141029,0
ARLINGTON 0.3 E VA US,20141030,10
ARLINGTON 0.3 E VA US,20141031,0
ARLINGTON 0.3 E VA US,20141101,0
ARLINGTON 0.3 E VA US,20141102,0
ARLINGTON 0.3 E VA US,20141103,0
ARLINGTON 0.3 E VA US,20141104,0
ARLINGTON 0.3 E VA US,20141105,0
ARLINGTON 0.3 E VA US,20141106,89
ARLINGTON 0.3 E VA US,20141109,0
ARLINGTON 0.3 E VA US,20141110,0
ARLINGTON 0.3 E VA US,20141111,0
ARLINGTON 0.3 E VA US,20141112,0
ARLINGTON 0.3 E VA US,20141113,0
ARLINGTON 0.3 E VA US,20141114,13
ARLINGTON 0.3 E VA US,20141115,0
ARLINGTON 0.3 E VA US,20141116,0
ARLINGTON 0.3 E VA US,20141117,84
ARLINGTON 0.3 E VA US,20141118,236
ARLINGTON 0.3 E VA US,20141119,0
ARLINGTON 0.3 E VA US,20141120,0
ARLINGTON 0.3 E VA US,20141125,0
ARLINGTON 0.3 E VA US,20141126,84
ARLINGTON 0.3 E VA US,20141127,208
ARLINGTON 0.3 E VA US,20141128,0
ARLINGTON 0.3 E VA US,20141129,0
ARLINGTON 0.3 E VA US,20141130,0
ARLINGTON 0.3 E VA US,20141201,0
ARLINGTON 0.3 E VA US,20141202,56
ARLINGTON 0.3 E VA US,20141203,183
ARLINGTON 0.3 E VA US,20141204,0
ARLINGTON 0.3 E VA US,20141205,0
ARLINGTON 0.3 E VA US,20141206,5
ARLINGTON 0.3 E VA US,20141207,140
ARLINGTON 0.3 E VA US,20141208,0
ARLINGTON 0.3 E VA US,20141209,38
ARLINGTON 0.3 E VA US,20141210,53
ARLINGTON 0.3 E VA US,20141211,0
ARLINGTON 0.3 E VA US,20141212,0
ARLINGTON 0.3 E VA US,20141213,0
ARLINGTON 0.3 E VA US,20141214,0
ARLINGTON 0.3 E VA US,20141215,0
ARLINGTON 0.3 E VA US,20141216,0
ARLINGTON 0.3 E VA US,20141217,109
ARLINGTON 0.3 E VA US,20141218,0
ARLINGTON 0.3 E VA US,20141219,0
ARLINGTON 0.3 E VA US,20141220,0
ARLINGTON 0.3 E VA US,20141221,0
ARLINGTON 0.3 E VA US,20141222,0
ARLINGTON 0.3 E VA US,20141223,69
ARLINGTON 0.3 E VA US,20141224,137
ARLINGTON 0.3 E VA US,20141225,104
ARLINGTON 0.3 E VA US,20141226,0
ARLINGTON 0.3 E VA US,20141227,0
ARLINGTON 0.3 E VA US,20141228,0
ARLINGTON 0.3 E VA US,20141229,38
ARLINGTON 0.3 E VA US,20141230,0
ARLINGTON 0.3 E VA US,20141231,0
ARLINGTON 0.3 E VA US,20150101,0
ARLINGTON 0.3 E VA US,20150106,18
ARLINGTON 0.3 E VA US,20150107,28
ARLINGTON 0.3 E VA US,20150116,0
ARLINGTON 0.3 E VA US,20150117,0
ARLINGTON 0.3 E VA US,20150118,0
ARLINGTON 0.3 E VA US,20150119,127
ARLINGTON 0.3 E VA US,20150120,0
ARLINGTON 0.3 E VA US,20150121,0
ARLINGTON 0.3 E VA US,20150122,20
ARLINGTON 0.3 E VA US,20150123,0
ARLINGTON 0.3 E VA US,20150124,297
ARLINGTON 0.3 E VA US,20150125,3
ARLINGTON 0.3 E VA US,20150126,23
ARLINGTON 0.3 E VA US,20150127,53
ARLINGTON 0.3 E VA US,20150128,0
ARLINGTON 0.3 E VA US,20150129,0
ARLINGTON 0.3 E VA US,20150130,15
ARLINGTON 0.3 E VA US,20150131,0
ARLINGTON 0.3 E VA US,20150201,0
ARLINGTON 1.1 NW VA US,20070420,0
ARLINGTON 1.1 NW VA US,20070421,0
ARLINGTON 1.1 NW VA US,20070422,0
ARLINGTON 1.1 NW VA US,20070423,0
ARLINGTON 1.1 NW VA US,20070424,0
ARLINGTON 1.1 NW VA US,20070425,0
ARLINGTON 1.1 NW VA US,20070426,0
ARLINGTON 1.1 NW VA US,20070427,89
ARLINGTON 1.1 NW VA US,20070428,122
ARLINGTON 1.1 NW VA US,20070429,0
ARLINGTON 1.1 NW VA US,20070430,0
ARLINGTON 1.1 NW VA US,20070501,0
ARLINGTON 1.1 NW VA US,20070502,0
ARLINGTON 1.1 NW VA US,20070503,0
ARLINGTON 1.1 NW VA US,20070504,0
ARLINGTON 1.1 NW VA US,20070505,0
ARLINGTON 1.1 NW VA US,20070506,8
ARLINGTON 1.1 NW VA US,20070507,0
ARLINGTON 1.1 NW VA US,20070508,0
ARLINGTON 1.1 NW VA US,20070509,0
ARLINGTON 1.1 NW VA US,20070510,0
ARLINGTON 1.1 NW VA US,20070511,5
ARLINGTON 1.1 NW VA US,20070513,102
ARLINGTON 1.1 NW VA US,20070514,0
ARLINGTON 1.1 NW VA US,20070515,0
ARLINGTON 1.1 NW VA US,20070516,0
ARLINGTON 1.1 NW VA US,20070517,25
ARLINGTON 1.1 NW VA US,20070518,0
ARLINGTON 1.1 NW VA US,20070519,0
ARLINGTON 1.1 NW VA US,20070520,0
ARLINGTON 1.1 NW VA US,20070521,0
ARLINGTON 1.1 NW VA US,20070522,0
ARLINGTON 1.1 NW VA US,20070523,0
ARLINGTON 1.1 NW VA US,20070524,0
ARLINGTON 1.1 NW VA US,20070525,0
ARLINGTON 1.1 NW VA US,20070526,0
ARLINGTON 1.1 NW VA US,20070527,0
ARLINGTON 1.1 NW VA US,20070528,56
ARLINGTON 1.1 NW VA US,20070529,0
ARLINGTON 1.1 NW VA US,20070530,0
ARLINGTON 1.1 NW VA US,20070531,0
ARLINGTON 1.1 NW VA US,20070601,0
ARLINGTON 1.1 NW VA US,20070602,0
ARLINGTON 1.1 NW VA US,20070603,3
ARLINGTON 1.1 NW VA US,20070604,201
ARLINGTON 1.1 NW VA US,20070605,5
ARLINGTON 1.1 NW VA US,20070606,5
ARLINGTON 1.1 NW VA US,20070607,0
ARLINGTON 1.1 NW VA US,20070608,0
ARLINGTON 1.1 NW VA US,20070609,3
ARLINGTON 1.1 NW VA US,20070610,0
ARLINGTON 1.1 NW VA US,20070611,0
ARLINGTON 1.1 NW VA US,20070612,0
ARLINGTON 1.1 NW VA US,20070613,25
ARLINGTON 1.1 NW VA US,20070614,236
ARLINGTON 1.1 NW VA US,20070615,3
ARLINGTON 1.1 NW VA US,20070616,0
ARLINGTON 1.1 NW VA US,20070617,0
ARLINGTON 1.1 NW VA US,20070618,0
ARLINGTON 1.1 NW VA US,20070619,0
ARLINGTON 1.1 NW VA US,20070620,38
ARLINGTON 1.1 NW VA US,20070621,0
ARLINGTON 1.1 NW VA US,20070622,13
ARLINGTON 1.1 NW VA US,20070623,0
ARLINGTON 1.1 NW VA US,20070624,0
ARLINGTON 1.1 NW VA US,20070625,0
ARLINGTON 1.1 NW VA US,20070626,0
ARLINGTON 1.1 NW VA US,20070627,0
ARLINGTON 1.1 NW VA US,20070628,0
ARLINGTON 1.1 NW VA US,20070629,30
ARLINGTON 1.1 NW VA US,20070630,8
ARLINGTON 1.1 NW VA US,20070701,0
ARLINGTON 1.1 NW VA US,20070702,0
ARLINGTON 1.1 NW VA US,20070703,0
ARLINGTON 1.1 NW VA US,20070704,0
ARLINGTON 1.1 NW VA US,20070705,81
ARLINGTON 1.1 NW VA US,20070706,43
ARLINGTON 1.1 NW VA US,20070707,0
ARLINGTON 1.1 NW VA US,20070708,0
ARLINGTON 1.1 NW VA US,20070709,0
ARLINGTON 1.1 NW VA US,20070710,0
ARLINGTON 1.1 NW VA US,20070711,0
ARLINGTON 1.1 NW VA US,20070712,71
ARLINGTON 1.1 NW VA US,20070713,0
ARLINGTON 1.1 NW VA US,20070714,0
ARLINGTON 1.1 NW VA US,20070715,0
ARLINGTON 1.1 NW VA US,20070716,3
ARLINGTON 1.1 NW VA US,20070717,0
ARLINGTON 1.1 NW VA US,20070718,0
ARLINGTON 1.1 NW VA US,20070719,0
ARLINGTON 1.1 NW VA US,20070720,20
ARLINGTON 1.1 NW VA US,20070721,0
ARLINGTON 1.1 NW VA US,20070722,0
ARLINGTON 1.1 NW VA US,20070724,0
ARLINGTON 1.1 NW VA US,20070725,3
ARLINGTON 1.1 NW VA US,20070726,0
ARLINGTON 1.1 NW VA US,20070727,0
ARLINGTON 1.1 NW VA US,20070728,74
ARLINGTON 1.1 NW VA US,20070729,0
ARLINGTON 1.1 NW VA US,20070731,0
ARLINGTON 1.1 NW VA US,20070801,0
ARLINGTON 1.1 NW VA US,20070802,0
ARLINGTON 1.1 NW VA US,20070803,0
ARLINGTON 1.1 NW VA US,20070804,0
ARLINGTON 1.1 NW VA US,20070805,0
ARLINGTON 1.1 NW VA US,20070806,71
ARLINGTON 1.1 NW VA US,20070807,0
ARLINGTON 1.1 NW VA US,20070808,0
ARLINGTON 1.1 NW VA US,20070809,0
ARLINGTON 1.1 NW VA US,20070810,43
ARLINGTON 1.1 NW VA US,20070811,0
ARLINGTON 1.1 NW VA US,20070812,0
ARLINGTON 1.1 NW VA US,20070813,0
ARLINGTON 1.1 NW VA US,20070814,0
ARLINGTON 1.1 NW VA US,20070815,0
ARLINGTON 1.1 NW VA US,20070816,0
ARLINGTON 1.1 NW VA US,20070817,51
ARLINGTON 1.1 NW VA US,20070818,0
ARLINGTON 1.1 NW VA US,20070819,0
ARLINGTON 1.1 NW VA US,20070820,198
ARLINGTON 1.1 NW VA US,20070821,287
ARLINGTON 1.1 NW VA US,20070822,20
ARLINGTON 1.1 NW VA US,20070823,0
ARLINGTON 1.1 NW VA US,20070824,0
ARLINGTON 1.1 NW VA US,20070825,0
ARLINGTON 1.1 NW VA US,20070826,127
ARLINGTON 1.1 NW VA US,20070827,0
ARLINGTON 1.1 NW VA US,20070828,0
ARLINGTON 1.1 NW VA US,20070829,0
ARLINGTON 1.1 NW VA US,20070830,0
ARLINGTON 1.1 NW VA US,20070831,0
ARLINGTON 1.1 NW VA US,20070901,0
ARLINGTON 1.1 NW VA US,20070902,0
ARLINGTON 1.1 NW VA US,20070903,0
ARLINGTON 1.1 NW VA US,20070904,0
ARLINGTON 1.1 NW VA US,20070905,0
ARLINGTON 1.1 NW VA US,20070906,0
ARLINGTON 1.1 NW VA US,20070907,0
ARLINGTON 1.1 NW VA US,20070908,0
ARLINGTON 1.1 NW VA US,20070909,0
ARLINGTON 1.1 NW VA US,20070910,0
ARLINGTON 1.1 NW VA US,20070911,61
ARLINGTON 1.1 NW VA US,20070912,10
ARLINGTON 1.1 NW VA US,20070913,0
ARLINGTON 1.1 NW VA US,20070914,0
ARLINGTON 1.1 NW VA US,20070915,30
ARLINGTON 1.1 NW VA US,20070916,0
ARLINGTON 1.1 NW VA US,20070917,0
ARLINGTON 1.1 NW VA US,20070918,0
ARLINGTON 1.1 NW VA US,20070919,0
ARLINGTON 1.1 NW VA US,20070920,0
ARLINGTON 1.1 NW VA US,20070921,0
ARLINGTON 1.1 NW VA US,20070922,0
ARLINGTON 1.1 NW VA US,20070923,0
ARLINGTON 1.1 NW VA US,20070924,0
ARLINGTON 1.1 NW VA US,20070925,0
ARLINGTON 1.1 NW VA US,20070926,0
ARLINGTON 1.1 NW VA US,20070927,0
ARLINGTON 1.1 NW VA US,20070928,5
ARLINGTON 1.1 NW VA US,20070929,5
ARLINGTON 1.1 NW VA US,20070930,0
ARLINGTON 1.1 NW VA US,20071001,0
ARLINGTON 1.1 NW VA US,20071002,0
ARLINGTON 1.1 NW VA US,20071003,0
ARLINGTON 1.1 NW VA US,20071004,0
ARLINGTON 1.1 NW VA US,20071005,0
ARLINGTON 1.1 NW VA US,20071006,0
ARLINGTON 1.1 NW VA US,20071007,0
ARLINGTON 1.1 NW VA US,20071008,0
ARLINGTON 1.1 NW VA US,20071009,0
ARLINGTON 1.1 NW VA US,20071010,20
ARLINGTON 1.1 NW VA US,20071011,3
ARLINGTON 1.1 NW VA US,20071012,0
ARLINGTON 1.1 NW VA US,20071013,0
ARLINGTON 1.1 NW VA US,20071014,0
ARLINGTON 1.1 NW VA US,20071015,0
ARLINGTON 1.1 NW VA US,20071016,0
ARLINGTON 1.1 NW VA US,20071017,0
ARLINGTON 1.1 NW VA US,20071018,0
ARLINGTON 1.1 NW VA US,20071019,0
ARLINGTON 1.1 NW VA US,20071020,132
ARLINGTON 1.1 NW VA US,20071021,0
ARLINGTON 1.1 NW VA US,20071022,0
ARLINGTON 1.1 NW VA US,20071023,0
ARLINGTON 1.1 NW VA US,20071024,132
ARLINGTON 1.1 NW VA US,20071025,518
ARLINGTON 1.1 NW VA US,20071026,41
ARLINGTON 1.1 NW VA US,20071027,635
ARLINGTON 1.1 NW VA US,20071028,10
ARLINGTON 1.1 NW VA US,20071029,0
ARLINGTON 1.1 NW VA US,20071030,0
ARLINGTON 1.1 NW VA US,20071031,0
ARLINGTON 1.1 NW VA US,20071101,0
ARLINGTON 1.1 NW VA US,20071102,0
ARLINGTON 1.1 NW VA US,20071103,0
ARLINGTON 1.1 NW VA US,20071104,0
ARLINGTON 1.1 NW VA US,20071105,0
ARLINGTON 1.1 NW VA US,20071106,30
ARLINGTON 1.1 NW VA US,20071107,0
ARLINGTON 1.1 NW VA US,20071108,0
ARLINGTON 1.1 NW VA US,20071109,0
ARLINGTON 1.1 NW VA US,20071111,0
ARLINGTON 1.1 NW VA US,20071112,86
ARLINGTON 1.1 NW VA US,20071113,0
ARLINGTON 1.1 NW VA US,20071114,20
ARLINGTON 1.1 NW VA US,20071115,157
ARLINGTON 1.1 NW VA US,20071116,74
ARLINGTON 1.1 NW VA US,20071117,0
ARLINGTON 1.1 NW VA US,20071124,0
ARLINGTON 1.1 NW VA US,20071125,0
ARLINGTON 1.1 NW VA US,20071126,3
ARLINGTON 1.1 NW VA US,20071127,18
ARLINGTON 1.1 NW VA US,20071128,0
ARLINGTON 1.1 NW VA US,20071129,0
ARLINGTON 1.1 NW VA US,20071130,0
ARLINGTON 1.1 NW VA US,20071201,0
ARLINGTON 1.1 NW VA US,20071202,0
ARLINGTON 1.1 NW VA US,20071203,94
ARLINGTON 1.1 NW VA US,20071204,0
ARLINGTON 1.1 NW VA US,20071205,5
ARLINGTON 1.1 NW VA US,20071206,86
ARLINGTON 1.1 NW VA US,20071207,0
ARLINGTON 1.1 NW VA US,20071208,71
ARLINGTON 1.1 NW VA US,20071209,23
ARLINGTON 1.1 NW VA US,20071210,33
ARLINGTON 1.1 NW VA US,20071211,3
ARLINGTON 1.1 NW VA US,20071212,0
ARLINGTON 1.1 NW VA US,20071213,0
ARLINGTON 1.1 NW VA US,20071214,10
ARLINGTON 1.1 NW VA US,20071215,0
ARLINGTON 1.1 NW VA US,20071216,226
ARLINGTON 1.1 NW VA US,20071217,23
ARLINGTON 1.1 NW VA US,20071218,0
ARLINGTON 1.1 NW VA US,20071219,0
ARLINGTON 1.1 NW VA US,20071220,0
ARLINGTON 1.1 NW VA US,20071221,0
ARLINGTON 1.1 NW VA US,20071222,0
ARLINGTON 1.1 NW VA US,20071223,3
ARLINGTON 1.1 NW VA US,20071224,69
ARLINGTON 1.1 NW VA US,20071225,0
ARLINGTON 1.1 NW VA US,20071226,0
ARLINGTON 1.1 NW VA US,20071227,104
ARLINGTON 1.1 NW VA US,20071228,0
ARLINGTON 1.1 NW VA US,20071229,124
ARLINGTON 1.1 NW VA US,20071230,0
ARLINGTON 1.1 NW VA US,20071231,81
ARLINGTON 1.1 NW VA US,20080101,0
ARLINGTON 1.1 NW VA US,20080102,0
ARLINGTON 1.1 NW VA US,20080103,0
ARLINGTON 1.1 NW VA US,20080104,0
ARLINGTON 1.1 NW VA US,20080105,0
ARLINGTON 1.1 NW VA US,20080106,66
ARLINGTON 1.1 NW VA US,20080107,3
ARLINGTON 1.1 NW VA US,20080108,0
ARLINGTON 1.1 NW VA US,20080109,0
ARLINGTON 1.1 NW VA US,20080110,0
ARLINGTON 1.1 NW VA US,20080111,38
ARLINGTON 1.1 NW VA US,20080112,25
ARLINGTON 1.1 NW VA US,20080113,0
ARLINGTON 1.1 NW VA US,20080114,10
ARLINGTON 1.1 NW VA US,20080115,0
ARLINGTON 1.1 NW VA US,20080116,0
ARLINGTON 1.1 NW VA US,20080117,0
ARLINGTON 1.1 NW VA US,20080118,218
ARLINGTON 1.1 NW VA US,20080119,0
ARLINGTON 1.1 NW VA US,20080120,0
ARLINGTON 1.1 NW VA US,20080121,0
ARLINGTON 1.1 NW VA US,20080122,0
ARLINGTON 1.1 NW VA US,20080123,0
ARLINGTON 1.1 NW VA US,20080124,0
ARLINGTON 1.1 NW VA US,20080125,0
ARLINGTON 1.1 NW VA US,20080126,0
ARLINGTON 1.1 NW VA US,20080127,0
ARLINGTON 1.1 NW VA US,20080128,0
ARLINGTON 1.1 NW VA US,20080129,0
ARLINGTON 1.1 NW VA US,20080130,25
ARLINGTON 1.1 NW VA US,20080131,0
ARLINGTON 1.1 NW VA US,20080201,170
ARLINGTON 1.1 NW VA US,20080202,287
ARLINGTON 1.1 NW VA US,20080203,0
ARLINGTON 1.1 NW VA US,20080204,0
ARLINGTON 1.1 NW VA US,20080205,8
ARLINGTON 1.1 NW VA US,20080207,15
ARLINGTON 1.1 NW VA US,20080208,0
ARLINGTON 1.1 NW VA US,20080209,0
ARLINGTON 1.1 NW VA US,20080210,8
ARLINGTON 1.1 NW VA US,20080211,0
ARLINGTON 1.1 NW VA US,20080212,0
ARLINGTON 1.1 NW VA US,20080213,305
ARLINGTON 1.1 NW VA US,20080214,58
ARLINGTON 1.1 NW VA US,20080215,0
ARLINGTON 1.1 NW VA US,20080216,0
ARLINGTON 1.1 NW VA US,20080217,0
ARLINGTON 1.1 NW VA US,20080218,5
ARLINGTON 1.1 NW VA US,20080219,23
ARLINGTON 1.1 NW VA US,20080220,0
ARLINGTON 1.1 NW VA US,20080221,5
ARLINGTON 1.1 NW VA US,20080222,46
ARLINGTON 1.1 NW VA US,20080223,20
ARLINGTON 1.1 NW VA US,20080224,0
ARLINGTON 1.1 NW VA US,20080225,0
ARLINGTON 1.1 NW VA US,20080226,10
ARLINGTON 1.1 NW VA US,20080227,20
ARLINGTON 1.1 NW VA US,20080228,0
ARLINGTON 1.1 NW VA US,20080229,0
ARLINGTON 1.1 NW VA US,20080301,3
ARLINGTON 1.1 NW VA US,20080302,0
ARLINGTON 1.1 NW VA US,20080303,0
ARLINGTON 1.1 NW VA US,20080304,0
ARLINGTON 1.1 NW VA US,20080305,460
ARLINGTON 1.1 NW VA US,20080306,0
ARLINGTON 1.1 NW VA US,20080307,0
ARLINGTON 1.1 NW VA US,20080308,160
ARLINGTON 1.1 NW VA US,20080309,43
